,date,temperature,relative_humidity,dew_point,apparent_temperature,surface_pressure,wind_speed,precipitation,cloudcover,weather_code
4842,2024-07-20 23:00:00+00:00,26.8725,58.7595,18.1225,28.5224,1010.5179,9.0072,0.0,3.0,100.0
4843,2024-07-21 00:00:00+00:00,25.7725,66.3354,19.0225,28.3659,1010.5958,5.412,0.0,3.0,100.0
4844,2024-07-21 01:00:00+00:00,25.0725,65.5713,18.1725,27.3033,1011.6755,5.192,0.0,3.0,100.0
4845,2024-07-21 02:00:00+00:00,24.9725,61.5439,17.0725,26.4256,1011.9718,7.2,0.0,3.0,100.0
4846,2024-07-21 03:00:00+00:00,24.2725,63.3663,16.8725,25.0511,1011.759,11.2468,0.0,3.0,100.0
4847,2024-07-21 04:00:00+00:00,23.7225,66.9626,17.2225,24.7687,1011.2511,10.44,0.0,3.0,100.0
4848,2024-07-21 05:00:00+00:00,23.1225,72.3369,17.8725,24.5911,1010.9409,9.5043,0.0,3.0,100.0
4849,2024-07-21 06:00:00+00:00,22.3725,78.6086,18.4725,24.3843,1010.9257,7.6537,0.0,0.0,12.0
4850,2024-07-21 07:00:00+00:00,21.0225,86.7158,18.7225,23.5163,1010.6,5.1544,0.0,1.0,22.0
4851,2024-07-21 08:00:00+00:00,20.4725,88.3097,18.4725,22.7819,1010.2907,5.6234,0.0,0.0,10.0
4852,2024-07-21 09:00:00+00:00,19.5225,91.914,18.1725,21.4651,1010.2714,7.2,0.0,0.0,2.0
4853,2024-07-21 10:00:00+00:00,19.9225,89.943,18.2225,22.4922,1010.1799,3.0547,0.0,0.0,8.0
4854,2024-07-21 11:00:00+00:00,21.2725,84.3335,18.5225,23.8123,1010.4063,4.1983,0.0,0.0,1.0
4855,2024-07-21 12:00:00+00:00,23.4225,74.4608,18.6225,25.9468,1010.748,4.6102,0.0,0.0,7.0
4856,2024-07-21 13:00:00+00:00,25.8225,68.8688,19.6725,28.552,1010.895,6.6381,0.0,0.0,3.0
4857,2024-07-21 14:00:00+00:00,27.2725,61.6748,19.2725,29.7535,1010.8241,7.6959,0.0,0.0,5.0
4858,2024-07-21 15:00:00+00:00,28.6725,53.9004,18.4225,31.3314,1010.6522,9.1782,0.0,0.0,9.0
4859,2024-07-21 16:00:00+00:00,29.6725,47.3209,17.2725,32.0251,1010.5721,10.83,0.1,51.0,37.0
4860,2024-07-21 17:00:00+00:00,30.4225,40.809,15.6225,33.0539,1010.1886,6.5694,0.0,1.0,20.0
4861,2024-07-21 18:00:00+00:00,31.2225,38.6135,15.4725,34.4062,1009.9055,4.8433,0.0,1.0,28.0
4862,2024-07-21 19:00:00+00:00,30.8725,37.6589,14.7725,33.6118,1009.7001,2.5456,0.0,0.0,9.0
4863,2024-07-21 20:00:00+00:00,30.6725,40.1007,15.5725,31.9019,1009.2985,10.1441,0.0,0.0,12.0
4864,2024-07-21 21:00:00+00:00,29.7725,49.9504,18.2225,30.3037,1008.8837,16.9659,0.0,0.0,15.0
4865,2024-07-21 22:00:00+00:00,28.5725,53.7067,18.2725,28.4504,1008.8607,21.612,0.0,1.0,37.0
4866,2024-07-21 23:00:00+00:00,28.4225,54.007,18.2225,28.8748,1009.2554,17.5184,0.0,1.0,48.0
4867,2024-07-22 00:00:00+00:00,27.1725,61.8448,19.2225,29.0945,1010.0268,10.6611,0.0,3.0,88.0
4868,2024-07-22 01:00:00+00:00,25.3725,69.643,19.4225,26.856,1011.2838,14.3459,0.0,3.0,94.0
4869,2024-07-22 02:00:00+00:00,24.6725,71.0453,19.0725,26.4325,1011.7668,11.2985,0.0,3.0,100.0
4870,2024-07-22 03:00:00+00:00,24.0225,75.026,19.3225,26.2354,1011.8536,9.0216,0.0,3.0,100.0
4871,2024-07-22 04:00:00+00:00,23.8225,75.6973,19.2725,25.7269,1012.0483,10.9726,0.0,3.0,100.0
4872,2024-07-22 05:00:00+00:00,23.5225,76.3604,19.1225,25.2843,1012.44,11.458,0.0,3.0,86.0
4873,2024-07-22 06:00:00+00:00,22.9225,79.9228,19.2725,24.9683,1012.4279,10.009,0.0,3.0,100.0
4874,2024-07-22 07:00:00+00:00,22.3225,82.8869,19.2725,24.7474,1012.1176,7.4129,0.0,3.0,100.0
4875,2024-07-22 08:00:00+00:00,21.3725,89.2127,19.5225,24.1068,1011.5021,6.1306,0.0,3.0,100.0
4876,2024-07-22 09:00:00+00:00,20.9225,93.1453,19.7725,23.7576,1011.5922,6.2871,0.0,3.0,100.0
4877,2024-07-22 10:00:00+00:00,20.9225,94.0153,19.9225,24.0448,1011.9899,4.8299,0.0,3.0,100.0
4878,2024-07-22 11:00:00+00:00,22.2225,86.8279,19.9225,25.2179,1012.2151,5.6921,0.0,3.0,100.0
4879,2024-07-22 12:00:00+00:00,23.6725,80.2721,20.0725,26.6082,1012.5425,6.6087,0.0,3.0,100.0
4880,2024-07-22 13:00:00+00:00,25.2225,75.6854,20.6225,27.6167,1012.7722,12.24,0.0,3.0,100.0
4881,2024-07-22 14:00:00+00:00,26.3225,71.7862,20.8225,29.7747,1012.6943,5.6921,0.0,3.0,100.0
4882,2024-07-22 15:00:00+00:00,28.2225,63.4334,20.6225,31.5678,1012.5328,5.6921,0.0,3.0,100.0
4883,2024-07-22 16:00:00+00:00,26.4225,71.1445,20.7725,28.1318,1012.5969,17.4628,1.3,61.0,100.0
4884,2024-07-22 17:00:00+00:00,26.9725,65.3559,19.9225,28.661,1012.4088,14.6188,0.0,3.0,100.0
4885,2024-07-22 18:00:00+00:00,28.0225,58.6626,19.1725,29.0151,1011.7335,16.8625,0.0,3.0,100.0
4886,2024-07-22 19:00:00+00:00,28.0225,59.768,19.4725,28.8468,1011.4352,19.012,0.0,3.0,100.0
4887,2024-07-22 20:00:00+00:00,26.4725,68.994,20.3225,27.483,1011.0071,20.6585,0.0,3.0,100.0
4888,2024-07-22 21:00:00+00:00,26.4725,70.2828,20.6225,27.7079,1010.2117,20.1761,0.0,3.0,100.0
4889,2024-07-22 22:00:00+00:00,26.0725,72.4076,20.7225,27.9119,1010.1047,16.3948,0.0,3.0,100.0
4890,2024-07-22 23:00:00+00:00,25.6725,75.9896,21.1225,28.3317,1009.9974,12.2241,0.0,3.0,100.0
4891,2024-07-23 00:00:00+00:00,24.9225,80.4376,21.3225,27.9683,1009.8831,10.3151,0.0,3.0,100.0
4892,2024-07-23 01:00:00+00:00,23.1225,87.4472,20.9225,26.4513,1010.1455,6.9247,0.6,53.0,100.0
4893,2024-07-23 02:00:00+00:00,21.6225,94.9188,20.7725,24.1354,1010.9107,11.9886,2.2,61.0,100.0
4894,2024-07-23 03:00:00+00:00,21.7725,93.4753,20.6725,24.9784,1010.0189,6.8778,0.4,51.0,100.0
4895,2024-07-23 04:00:00+00:00,21.6725,95.5063,20.9225,25.1389,1009.5198,5.9916,0.1,51.0,100.0
4896,2024-07-23 05:00:00+00:00,21.6225,96.6857,21.0725,25.1764,1009.1212,5.9373,0.1,51.0,100.0
4897,2024-07-23 06:00:00+00:00,21.6225,96.0936,20.9725,25.5659,1008.7236,2.9024,0.2,51.0,100.0
4898,2024-07-23 07:00:00+00:00,21.5725,96.3879,20.9725,25.7292,1008.3248,1.44,0.2,51.0,100.0
4899,2024-07-23 08:00:00+00:00,21.2725,97.5736,20.8725,25.1634,1008.3187,2.9024,0.1,51.0,100.0
4900,2024-07-23 09:00:00+00:00,20.8725,97.8676,20.5225,24.6258,1008.3108,2.596,0.0,3.0,94.0
4901,2024-07-23 10:00:00+00:00,21.1225,97.2709,20.6725,25.122,1008.9124,1.44,0.0,2.0,62.0
4902,2024-07-23 11:00:00+00:00,21.5225,94.332,20.5725,25.3969,1009.2185,1.9387,0.1,51.0,100.0
4903,2024-07-23 12:00:00+00:00,22.3225,89.838,20.5725,26.1728,1009.7318,2.0991,0.0,3.0,100.0
4904,2024-07-23 13:00:00+00:00,23.1725,87.7208,21.0225,26.343,1010.1465,8.3734,0.3,51.0,100.0
4905,2024-07-23 14:00:00+00:00,23.7725,84.085,20.9225,27.164,1010.4567,6.49,0.2,51.0,100.0
4906,2024-07-23 15:00:00+00:00,24.9725,77.773,20.8225,28.6442,1010.6793,4.1983,0.2,51.0,100.0
4907,2024-07-23 16:00:00+00:00,26.0225,73.0704,20.8225,29.8298,1010.7994,3.2599,0.4,51.0,84.0
4908,2024-07-23 17:00:00+00:00,27.1225,70.1878,21.2225,31.9431,1010.5227,5.0912,0.2,51.0,100.0
4909,2024-07-23 18:00:00+00:00,28.1725,65.2034,21.0225,32.5504,1010.3445,7.5942,0.1,51.0,100.0
4910,2024-07-23 19:00:00+00:00,29.1225,60.952,20.8225,33.2155,1010.3628,5.0912,0.0,3.0,100.0
4911,2024-07-23 20:00:00+00:00,29.4225,59.1716,20.6225,32.85,1010.0703,5.1166,0.0,3.0,100.0
4912,2024-07-23 21:00:00+00:00,29.0725,60.0093,20.5225,32.5649,1009.9641,4.32,0.0,3.0,100.0
4913,2024-07-23 22:00:00+00:00,26.8725,72.9926,21.6225,30.4475,1010.7167,7.788,1.0,55.0,99.0
4914,2024-07-23 23:00:00+00:00,26.7725,72.53,21.4225,30.6319,1011.1125,5.0912,0.1,51.0,100.0
4915,2024-07-24 00:00:00+00:00,26.2225,75.1504,21.4725,30.4289,1011.4,2.9024,0.0,3.0,100.0
4916,2024-07-24 01:00:00+00:00,24.1225,85.9458,21.6225,27.601,1012.9491,8.4734,0.0,3.0,98.0
4917,2024-07-24 02:00:00+00:00,23.3225,90.462,21.6725,27.097,1013.4303,6.6381,0.0,2.0,55.0
4918,2024-07-24 03:00:00+00:00,22.7225,94.6704,21.8225,26.8844,1013.5177,4.5537,0.0,3.0,96.0
4919,2024-07-24 04:00:00+00:00,22.5225,96.4133,21.9225,26.6902,1013.5135,4.8965,0.0,3.0,92.0
4920,2024-07-24 05:00:00+00:00,22.2225,97.5907,21.8225,26.4551,1013.7063,4.0729,0.0,3.0,99.0
4921,2024-07-24 06:00:00+00:00,21.9225,98.4848,21.6725,25.9204,1013.2032,5.1166,0.0,3.0,100.0
4922,2024-07-24 07:00:00+00:00,21.8725,98.7857,21.6725,25.8361,1013.5005,5.3518,0.0,3.0,100.0
4923,2024-07-24 08:00:00+00:00,21.8725,98.7857,21.6725,25.6982,1013.2023,6.2974,0.0,3.0,100.0
4924,2024-07-24 09:00:00+00:00,21.7225,99.6948,21.6725,25.3896,1013.0996,7.3866,0.0,3.0,100.0
4925,2024-07-24 10:00:00+00:00,21.7725,99.3908,21.6725,25.7292,1013.5976,5.4,0.0,3.0,100.0
4926,2024-07-24 11:00:00+00:00,22.1725,96.6992,21.6225,25.8468,1013.6059,7.1458,0.0,3.0,100.0
4927,2024-07-24 12:00:00+00:00,23.2225,91.8479,21.8225,26.9555,1013.8257,7.4911,0.0,3.0,100.0
4928,2024-07-24 13:00:00+00:00,23.5225,89.377,21.6725,26.6916,1014.13,10.788,0.0,3.0,100.0
4929,2024-07-24 14:00:00+00:00,24.0725,85.9409,21.5725,27.0631,1014.3399,11.632,0.0,3.0,100.0
4930,2024-07-24 15:00:00+00:00,24.5725,83.4041,21.5725,27.7804,1014.3499,10.1377,0.4,51.0,100.0
4931,2024-07-24 16:00:00+00:00,25.7725,77.8902,21.6225,29.2073,1014.1748,8.7592,0.2,51.0,100.0
4932,2024-07-24 17:00:00+00:00,27.7225,70.0847,21.7725,31.4952,1013.7159,6.9899,0.0,3.0,100.0
4933,2024-07-24 18:00:00+00:00,28.8225,63.7579,21.2725,32.2047,1013.0413,7.788,0.0,3.0,95.0
4934,2024-07-24 19:00:00+00:00,29.3225,60.2516,20.8225,31.9304,1012.3552,13.4411,0.0,3.0,100.0
4935,2024-07-24 20:00:00+00:00,28.3725,61.349,20.2225,30.1668,1011.939,14.9172,0.0,3.0,99.0
4936,2024-07-24 21:00:00+00:00,27.2225,68.0835,20.8225,29.3906,1011.4196,14.4897,0.0,3.0,96.0
4937,2024-07-24 22:00:00+00:00,26.8725,70.1412,20.9725,29.5897,1011.1144,11.2698,0.0,3.0,100.0
4938,2024-07-24 23:00:00+00:00,25.7725,73.7053,20.7225,28.0727,1011.2917,13.237,0.0,3.0,100.0
4939,2024-07-25 00:00:00+00:00,24.6725,79.667,20.9225,27.1275,1011.8663,12.9049,0.0,3.0,100.0
4940,2024-07-25 01:00:00+00:00,24.0725,79.0949,20.2225,26.7018,1012.6498,9.2275,0.0,2.0,66.0
4941,2024-07-25 02:00:00+00:00,23.5725,82.2685,20.3725,26.7829,1012.7392,5.7712,0.0,1.0,28.0
4942,2024-07-25 03:00:00+00:00,21.0225,96.9694,20.5225,23.0114,1013.5823,14.694,8.2,65.0,97.0
4943,2024-07-25 04:00:00+00:00,21.2725,96.3798,20.6725,23.8109,1012.5933,11.458,0.0,3.0,99.0
4944,2024-07-25 05:00:00+00:00,21.1725,97.2719,20.7225,24.6188,1012.4921,5.412,0.0,3.0,100.0
4945,2024-07-25 06:00:00+00:00,21.1225,97.8716,20.7725,24.8488,1012.1929,3.6713,0.0,2.0,70.0
4946,2024-07-25 07:00:00+00:00,20.4725,98.7729,20.2725,23.5083,1011.583,6.6381,0.0,3.0,95.0
4947,2024-07-25 08:00:00+00:00,20.4725,98.7729,20.2725,23.3991,1011.1854,7.3866,0.0,2.0,59.0
4948,2024-07-25 09:00:00+00:00,21.6225,97.8796,21.2725,25.3976,1010.9107,5.1544,0.0,2.0,53.0
4949,2024-07-25 10:00:00+00:00,20.4725,99.692,20.4225,23.4708,1011.1854,7.4216,0.0,3.0,100.0
4950,2024-07-25 11:00:00+00:00,22.4725,95.825,21.7725,26.1939,1011.5243,7.3866,0.0,3.0,100.0
4951,2024-07-25 12:00:00+00:00,23.4225,90.7455,21.8225,26.8617,1011.8416,9.5043,0.0,3.0,100.0
4952,2024-07-25 13:00:00+00:00,24.6725,85.738,22.1225,28.6021,1011.6674,7.2805,0.0,3.0,100.0
4953,2024-07-25 14:00:00+00:00,25.5725,77.1486,21.2725,29.0138,1011.8843,7.4129,0.0,3.0,100.0
4954,2024-07-25 15:00:00+00:00,26.3725,70.4811,20.5725,29.2546,1012.0988,8.7072,0.0,3.0,100.0
4955,2024-07-25 16:00:00+00:00,26.8725,61.9708,18.9725,28.968,1011.7109,8.655,0.0,3.0,100.0
4956,2024-07-25 17:00:00+00:00,27.5725,55.5167,17.8725,28.7783,1011.327,11.2755,0.0,3.0,100.0
4957,2024-07-25 18:00:00+00:00,28.5225,50.2567,17.1725,29.634,1010.8481,12.0748,0.0,3.0,94.0
4958,2024-07-25 19:00:00+00:00,29.8725,46.3376,17.1225,31.7589,1010.1782,12.925,0.0,1.0,49.0
4959,2024-07-25 20:00:00+00:00,30.4225,41.2026,15.7725,31.0362,1009.3932,13.8962,0.0,3.0,87.0
4960,2024-07-25 21:00:00+00:00,30.5225,37.4407,14.3725,29.6626,1009.0968,15.7168,0.0,3.0,93.0
4961,2024-07-25 22:00:00+00:00,29.8725,33.6699,12.1725,28.1642,1008.985,16.2997,0.0,3.0,100.0
4962,2024-07-25 23:00:00+00:00,28.2725,40.609,13.6225,28.0135,1009.352,9.7267,0.0,3.0,100.0
4963,2024-07-26 00:00:00+00:00,26.3725,47.9627,14.4725,26.8059,1009.6133,7.0912,0.0,3.0,100.0
4964,2024-07-26 01:00:00+00:00,23.4225,64.6045,16.3725,24.6304,1011.4439,6.8778,0.0,2.0,79.0
4965,2024-07-26 02:00:00+00:00,23.4225,58.6887,14.8725,23.3038,1012.3386,11.9181,0.0,0.0,0.0
4966,2024-07-26 03:00:00+00:00,22.4225,56.0288,13.2225,21.365,1012.7162,14.278,0.0,0.0,0.0
4967,2024-07-26 04:00:00+00:00,21.6725,54.9323,12.2225,19.9891,1012.8004,16.2798,0.0,0.0,0.0
4968,2024-07-26 05:00:00+00:00,20.7725,53.0951,10.8725,18.3588,1012.9809,18.3988,0.0,0.0,0.0
4969,2024-07-26 06:00:00+00:00,20.0225,55.059,10.7225,17.6362,1012.568,17.9062,0.0,0.0,0.0
4970,2024-07-26 07:00:00+00:00,19.3225,58.6615,11.0225,17.3368,1012.6531,15.7785,0.0,0.0,0.0
4971,2024-07-26 08:00:00+00:00,18.7225,61.9162,11.2725,16.9722,1012.3425,14.6896,0.0,0.0,0.0
4972,2024-07-26 09:00:00+00:00,18.2225,64.5234,11.4225,16.3013,1012.1332,16.18,0.0,0.0,0.0
4973,2024-07-26 10:00:00+00:00,17.9725,66.417,11.6225,15.8202,1012.7245,18.1934,0.0,0.0,0.0
4974,2024-07-26 11:00:00+00:00,18.7725,65.9324,12.2725,17.0585,1013.238,16.6108,0.0,0.0,0.0
4975,2024-07-26 12:00:00+00:00,20.2725,61.6621,12.6725,18.4636,1013.3683,18.1613,0.0,0.0,0.0
4976,2024-07-26 13:00:00+00:00,22.2225,55.6143,12.9225,20.0635,1013.7063,21.1299,0.0,0.0,0.0
4977,2024-07-26 14:00:00+00:00,23.5225,51.0674,12.8225,21.6464,1013.7324,20.0375,0.0,0.0,0.0
4978,2024-07-26 15:00:00+00:00,24.9225,48.1981,13.2225,24.2431,1013.5615,17.9928,0.0,0.0,0.0
4979,2024-07-26 16:00:00+00:00,26.3225,44.211,13.1725,26.353,1013.3903,17.0269,0.0,0.0,0.0
4980,2024-07-26 17:00:00+00:00,27.5225,40.137,12.7725,27.6561,1012.6185,17.3137,0.0,0.0,0.0
4981,2024-07-26 18:00:00+00:00,28.4725,36.6284,12.2225,28.6793,1012.0403,15.9053,0.0,0.0,0.0
4982,2024-07-26 19:00:00+00:00,28.9725,33.7529,11.4225,28.8314,1011.6524,15.2268,0.0,1.0,47.0
4983,2024-07-26 20:00:00+00:00,29.2225,32.2909,10.9725,28.2517,1011.2595,14.0584,0.0,3.0,100.0
4984,2024-07-26 21:00:00+00:00,29.1725,30.9098,10.2725,27.71,1011.0598,11.2121,0.0,3.0,100.0
4985,2024-07-26 22:00:00+00:00,28.8725,31.1376,10.1225,27.7186,1010.6562,8.2172,0.0,3.0,100.0
4986,2024-07-26 23:00:00+00:00,28.0725,36.5165,11.8225,27.9985,1011.1379,4.335,0.0,3.0,99.0
4987,2024-07-27 00:00:00+00:00,26.1725,50.1226,14.9725,26.9366,1011.2002,6.1094,0.0,3.0,83.0
4988,2024-07-27 01:00:00+00:00,23.9225,51.8438,13.4225,23.7943,1012.5473,8.3734,0.0,3.0,90.0
4989,2024-07-27 02:00:00+00:00,23.2725,55.8764,13.9725,23.4089,1013.1308,7.8954,0.0,3.0,94.0
4990,2024-07-27 03:00:00+00:00,22.4725,56.2242,13.3225,22.5551,1013.3137,6.6964,0.0,3.0,96.0
4991,2024-07-27 04:00:00+00:00,21.5725,62.1605,14.0225,21.9113,1013.4941,6.6381,0.0,3.0,93.0
4992,2024-07-27 05:00:00+00:00,20.5225,68.9247,14.6225,21.2694,1013.771,5.3518,0.0,3.0,93.0
4993,2024-07-27 06:00:00+00:00,19.8725,73.6236,15.0225,20.8666,1013.5588,4.6938,0.0,3.0,94.0
4994,2024-07-27 07:00:00+00:00,19.6225,75.015,15.0725,20.6298,1013.4544,4.7351,0.0,1.0,45.0
4995,2024-07-27 08:00:00+00:00,18.7725,78.0824,14.8725,19.4439,1013.3375,6.5199,0.0,0.0,1.0
4996,2024-07-27 09:00:00+00:00,17.8225,80.505,14.4225,18.1221,1013.3178,7.92,0.0,0.0,2.0
4997,2024-07-27 10:00:00+00:00,17.4725,80.1975,14.0225,17.4648,1013.4099,9.0288,0.0,0.0,1.0
4998,2024-07-27 11:00:00+00:00,18.8225,74.882,14.2725,18.3316,1013.6367,12.96,0.0,0.0,0.0
4999,2024-07-27 12:00:00+00:00,21.2725,66.0309,14.6725,21.1381,1014.1839,11.52,0.0,0.0,2.0
5000,2024-07-27 13:00:00+00:00,23.8725,59.3643,15.4725,24.0537,1015.0317,11.441,0.0,0.0,2.0
5001,2024-07-27 14:00:00+00:00,25.9725,51.7064,15.2725,26.3591,1015.0735,10.7036,0.0,0.0,0.0
5002,2024-07-27 15:00:00+00:00,27.4225,45.2375,14.5225,28.6042,1015.1021,9.3877,0.0,0.0,0.0
5003,2024-07-27 16:00:00+00:00,28.7225,39.819,13.7225,29.7596,1015.0278,10.83,0.0,0.0,13.0
5004,2024-07-27 17:00:00+00:00,29.1725,37.5524,13.2225,29.4165,1014.639,10.5879,0.0,1.0,26.0
5005,2024-07-27 18:00:00+00:00,29.3225,36.0315,12.7225,29.6898,1013.9459,5.5887,0.0,2.0,53.0
5006,2024-07-27 19:00:00+00:00,29.3725,34.9974,12.3225,29.0929,1013.748,6.84,0.0,1.0,36.0
5007,2024-07-27 20:00:00+00:00,29.7725,33.6421,12.0725,29.0955,1012.9602,9.0072,0.0,1.0,23.0
5008,2024-07-27 21:00:00+00:00,29.8225,32.5648,11.6225,29.8646,1012.5635,3.0968,0.0,1.0,33.0
5009,2024-07-27 22:00:00+00:00,29.5225,33.9061,11.9725,29.0449,1012.1601,7.4216,0.0,2.0,72.0
5010,2024-07-27 23:00:00+00:00,27.2225,44.7466,14.1725,26.3958,1012.3145,14.9736,0.0,0.0,4.0
5011,2024-07-28 00:00:00+00:00,25.0725,50.3197,14.0225,24.9032,1012.6696,10.1057,0.0,0.0,0.0
5012,2024-07-28 01:00:00+00:00,24.0225,60.1645,15.8225,24.6645,1013.6431,9.2275,0.0,0.0,18.0
5013,2024-07-28 02:00:00+00:00,22.4725,66.4937,15.9225,23.3657,1013.9102,7.788,0.0,0.0,1.0
5014,2024-07-28 03:00:00+00:00,21.6225,71.611,16.2725,22.865,1014.1912,6.369,0.0,0.0,0.0
5015,2024-07-28 04:00:00+00:00,21.3725,69.5356,15.5725,22.1165,1014.385,7.8625,0.0,0.0,0.0
5016,2024-07-28 05:00:00+00:00,20.4725,71.3999,15.1225,21.186,1014.4659,6.8778,0.0,0.0,0.0
5017,2024-07-28 06:00:00+00:00,19.7725,74.7992,15.1725,20.4771,1014.1534,7.0729,0.0,0.0,0.0
5018,2024-07-28 07:00:00+00:00,19.5225,74.7575,14.9225,19.9893,1013.9495,8.0498,0.0,0.0,0.0
5019,2024-07-28 08:00:00+00:00,19.3225,73.291,14.4225,19.5318,1014.1442,8.5344,0.0,0.0,0.0
5020,2024-07-28 09:00:00+00:00,18.9725,73.2295,14.0725,19.1017,1014.5345,8.2093,0.0,0.0,0.0
5021,2024-07-28 10:00:00+00:00,17.9225,80.2589,14.4725,18.3762,1014.6119,6.9899,0.0,0.0,0.0
5022,2024-07-28 11:00:00+00:00,19.7725,75.0398,15.2225,20.4141,1014.7498,7.6368,0.0,0.0,0.0
5023,2024-07-28 12:00:00+00:00,22.1725,66.4316,15.6225,23.031,1014.6995,7.209,0.0,0.0,0.0
5024,2024-07-28 13:00:00+00:00,25.2725,55.1228,15.6225,25.7614,1015.0598,9.7267,0.0,0.0,1.0
5025,2024-07-28 14:00:00+00:00,27.4725,45.544,14.6725,27.4034,1015.0037,12.0748,0.0,0.0,0.0
5026,2024-07-28 15:00:00+00:00,29.1225,39.6721,14.0225,29.4748,1014.6381,13.1042,0.0,2.0,52.0
5027,2024-07-28 16:00:00+00:00,29.8725,36.1847,13.2725,29.839,1013.9564,12.7228,0.0,3.0,100.0
5028,2024-07-28 17:00:00+00:00,30.7725,34.0306,13.1225,31.0682,1012.9793,11.8418,0.0,3.0,98.0
5029,2024-07-28 18:00:00+00:00,31.2725,32.4317,12.8225,31.709,1012.3922,8.4043,0.0,3.0,100.0
5030,2024-07-28 19:00:00+00:00,31.2225,32.101,12.6225,31.4578,1011.4963,9.5043,0.0,3.0,100.0
5031,2024-07-28 20:00:00+00:00,27.4725,46.1348,14.8725,25.7244,1011.5239,23.0681,0.0,3.0,100.0
5032,2024-07-28 21:00:00+00:00,27.1725,51.3578,16.2725,26.7394,1011.3193,17.8264,0.0,3.0,100.0
5033,2024-07-28 22:00:00+00:00,25.9725,52.0393,15.3725,24.8825,1011.2955,19.8784,0.0,3.0,100.0
5034,2024-07-28 23:00:00+00:00,25.2725,63.385,17.8225,25.5281,1011.083,17.6547,0.0,3.0,100.0
5035,2024-07-29 00:00:00+00:00,24.0225,75.026,19.3225,25.4236,1011.2572,14.5878,0.0,3.0,98.0
5036,2024-07-29 01:00:00+00:00,23.2725,69.4598,17.3725,24.2029,1012.1367,11.682,0.0,3.0,100.0
5037,2024-07-29 02:00:00+00:00,22.7225,76.9554,18.4725,24.5045,1012.0265,9.2275,0.0,3.0,100.0
5038,2024-07-29 03:00:00+00:00,22.1225,85.748,19.6225,24.9006,1011.8152,6.1622,0.0,3.0,100.0
5039,2024-07-29 04:00:00+00:00,22.3725,85.7729,19.8725,25.3264,1011.6215,5.8048,0.0,3.0,100.0
5040,2024-07-29 05:00:00+00:00,22.1725,87.3628,19.9725,25.3091,1011.3195,4.8965,0.0,3.0,100.0
5041,2024-07-29 06:00:00+00:00,22.1725,88.4506,20.1725,25.4599,1010.8224,4.5537,0.0,3.0,100.0
5042,2024-07-29 07:00:00+00:00,21.7225,92.3272,20.4225,25.1634,1010.3161,4.3796,0.0,3.0,100.0
5043,2024-07-29 08:00:00+00:00,21.7725,92.33,20.4725,25.1953,1009.9194,4.68,0.0,3.0,80.0
5044,2024-07-29 09:00:00+00:00,21.3725,94.6172,20.4725,24.7357,1009.9116,5.0912,0.0,3.0,100.0
5045,2024-07-29 10:00:00+00:00,21.6725,92.0398,20.3225,24.691,1010.0169,6.9247,0.0,3.0,98.0
5046,2024-07-29 11:00:00+00:00,22.2725,86.564,19.9225,24.708,1010.1284,9.5315,0.1,51.0,100.0
5047,2024-07-29 12:00:00+00:00,22.9225,75.5533,18.3725,24.7428,1010.3401,8.6475,0.0,3.0,100.0
5048,2024-07-29 13:00:00+00:00,23.3225,82.7482,20.2225,26.3474,1009.8514,6.5199,0.0,2.0,71.0
5049,2024-07-29 14:00:00+00:00,25.5725,66.7096,18.9225,27.8448,1009.4984,7.2894,0.0,2.0,51.0
5050,2024-07-29 15:00:00+00:00,27.4225,56.715,18.0725,30.1254,1009.1368,6.49,0.0,1.0,31.0
5051,2024-07-29 16:00:00+00:00,28.8225,52.1089,18.0225,31.6646,1009.0643,8.8548,0.0,3.0,100.0
5052,2024-07-29 17:00:00+00:00,29.3225,51.2631,18.2225,31.3579,1008.577,9.0,0.0,3.0,100.0
5053,2024-07-29 18:00:00+00:00,29.0725,50.718,17.8225,30.2635,1007.9756,11.2121,0.0,3.0,100.0
5054,2024-07-29 19:00:00+00:00,26.5225,65.2618,19.4725,27.5146,1008.0255,17.8736,3.1,63.0,82.0
5055,2024-07-29 20:00:00+00:00,26.5225,64.4549,19.2725,27.6275,1007.6277,16.4343,0.8,53.0,51.0
5056,2024-07-29 21:00:00+00:00,27.0725,65.3768,20.0225,28.4648,1007.3403,16.9926,0.0,1.0,31.0
5057,2024-07-29 22:00:00+00:00,26.9725,68.2444,20.6225,28.8431,1007.2389,15.8154,0.0,1.0,40.0
5058,2024-07-29 23:00:00+00:00,26.9225,69.9354,20.9725,29.3527,1006.8403,13.237,0.0,1.0,25.0
5059,2024-07-30 00:00:00+00:00,25.8225,73.4872,20.7225,27.9257,1006.8188,14.5878,0.0,0.0,11.0
5060,2024-07-30 01:00:00+00:00,24.5725,80.1448,20.9225,27.8596,1007.3907,7.2,0.0,2.0,73.0
5061,2024-07-30 02:00:00+00:00,24.8725,75.6299,20.2725,26.921,1007.6949,13.3782,0.0,3.0,91.0
5062,2024-07-30 03:00:00+00:00,24.0725,82.5824,20.9225,26.9068,1007.679,10.3088,0.0,2.0,72.0
5063,2024-07-30 04:00:00+00:00,23.2725,87.999,21.1725,26.5228,1007.663,8.3734,0.0,3.0,95.0
5064,2024-07-30 05:00:00+00:00,22.2725,93.2126,21.1225,25.8014,1007.7426,6.2871,0.0,2.0,50.0
